num,tempo_funcao,tempo_usuario,tempo_sistema
26365,0.0001044,7.24086,0.293685
26366,0.0002104,7.2412,0.29369
26367,0.0001044,7.24145,0.29369
26368,0.0001045,7.24173,0.29369
26369,0.0001045,7.24197,0.29369
26370,0.0001045,7.24222,0.29369
26371,0.0001117,7.24247,0.29369
26372,0.0001065,7.24272,0.29369
26373,0.0001027,7.24297,0.29369
26374,0.0118131,7.25492,0.29369
26375,0.0001192,7.2552,0.29369
26376,0.0001072,7.25547,0.29369
26377,0.0001034,7.25576,0.29369
26378,0.0001017,7.256,0.29369
26379,0.0001017,7.25624,0.29369
26380,0.0001066,7.25648,0.29369
26381,0.0001723,7.2568,0.29369
26382,0.0001077,7.25706,0.29369
26383,0.0001043,7.2573,0.29369
26384,0.0001038,7.25755,0.29369
26385,0.0001056,7.25783,0.29369
26386,0.0001059,7.25807,0.29369
26387,0.0001048,7.25832,0.29369
26388,0.0001042,7.25856,0.29369
26389,0.0001046,7.2588,0.29369
26390,0.0001048,7.25905,0.29369
26391,0.0001042,7.25929,0.29369
26392,0.0001036,7.25953,0.29369
26393,0.0001067,7.25981,0.29369
26394,0.0001056,7.26006,0.29369
26395,0.0001062,7.2603,0.29369
26396,0.000105,7.26055,0.29369
26397,0.0001054,7.26079,0.29369
26398,0.000201,7.26113,0.29369
26399,0.000103299,7.26141,0.29369
26400,0.000132,7.26168,0.29369
26401,0.0001149,7.26194,0.29369
26402,0.0001005,7.26218,0.29369
26403,0.000101,7.26242,0.29369
26404,0.0001012,7.26265,0.29369
26405,0.0001037,7.2629,0.29369
26406,0.0001018,7.26315,0.29369
26407,0.0001049,7.26341,0.29369
26408,0.0001531,7.26371,0.29369
26409,0.0001025,7.26396,0.29369
26410,0.0001013,7.26421,0.29369
26411,0.000101899,7.26444,0.29369
26412,0.0001022,7.26469,0.29369
26413,0.0001019,7.26493,0.29369
26414,0.0001055,7.26518,0.29369
26415,0.0001132,7.26544,0.29369
26416,0.0113633,7.27694,0.29369
26417,0.0001028,7.2772,0.29369
26418,0.0001048,7.27744,0.29369
26419,0.0001023,7.27768,0.29369
26420,0.0001028,7.27792,0.29369
26421,0.000104,7.27816,0.29369
26422,0.0001027,7.2784,0.29369
26423,0.0001044,7.27865,0.29369
26424,0.0001453,7.27893,0.29369
26425,0.0001089,7.27919,0.29369
26426,0.0001047,7.27943,0.29369
26427,0.0001032,7.27967,0.29369
26428,0.0001043,7.27991,0.29369
26429,0.0001041,7.28016,0.29369
26430,0.0001052,7.2804,0.29369
26431,0.0001049,7.28064,0.29369
26432,0.0001636,7.28095,0.29369
26433,0.0001045,7.28134,0.29369
26434,0.000104,7.28158,0.29369
26435,0.0001036,7.28183,0.29369
26436,0.0001032,7.28207,0.29369
26437,0.0001031,7.28231,0.29369
26438,0.0001032,7.28254,0.29369
26439,0.0001035,7.28278,0.29369
26440,0.0001037,7.28306,0.29369
26441,0.0001023,7.2833,0.29369
26442,0.0001032,7.28357,0.29369
26443,0.0001033,7.28381,0.29369
26444,0.000104,7.28404,0.29369
26445,0.0001083,7.2843,0.29369
26446,0.0001058,7.28454,0.29369
26447,0.0001073,7.28478,0.29369
26448,0.0001053,7.28508,0.29369
26449,0.000105,7.28532,0.29369
26450,0.0001033,7.28556,0.29369
26451,0.0001031,7.2858,0.29369
26452,0.0001034,7.28604,0.29369
26453,0.0001038,7.28628,0.29369
26454,0.0001026,7.28652,0.29369
26455,0.000104,7.28676,0.29369
26456,0.0001852,7.28709,0.29369
26457,0.000102,7.28733,0.29369
26458,0.0001038,7.28757,0.29369
26459,0.0001027,7.28781,0.29369
26460,0.0001023,7.28805,0.29369
26461,0.0001025,7.28829,0.29369
26462,0.0001029,7.28853,0.29369
26463,0.0001025,7.28877,0.29369
26464,0.0001479,7.28906,0.29369
26465,0.0001022,7.2893,0.29369
26466,0.0001026,7.28968,0.29369
26467,0.0001056,7.28992,0.29369
26468,0.0001037,7.29942,0.29369
26469,0.0001037,7.29966,0.29369
26470,0.0001361,7.29993,0.29369
26471,0.0001056,7.30018,0.29369
26472,0.0001025,7.30042,0.29369
26473,0.0001036,7.30067,0.29369
26474,0.0001035,7.30091,0.29369
26475,0.0001072,7.30125,0.29369
26476,0.0001036,7.30149,0.29369
26477,0.0001035,7.30173,0.29369
26478,0.000102,7.30201,0.29369
26479,0.0001034,7.30225,0.29369
26480,0.0001024,7.30249,0.29369
26481,0.0001031,7.30273,0.29369
26482,0.0001029,7.30297,0.29369
26483,0.0001019,7.30325,0.29369
26484,0.0001027,7.30349,0.29369
26485,0.000104,7.30373,0.29369
26486,0.0001026,7.30404,0.29369
26487,0.0001046,7.30428,0.29369
26488,0.0001046,7.30452,0.29369
26489,0.0001148,7.30477,0.29369
26490,0.0001028,7.30502,0.29369
26491,0.0001034,7.30526,0.29369
26492,0.000103,7.30549,0.29369
26493,0.0001029,7.30573,0.29369
26494,0.0001474,7.30602,0.29369
26495,0.0001026,7.30626,0.29369
26496,0.0001037,7.3065,0.29369
26497,0.000102,7.30674,0.29369
26498,0.0001011,7.30698,0.29369
26499,0.0001031,7.30722,0.29369
26500,0.0001016,7.30746,0.29369
26501,0.0001023,7.30771,0.29369
26502,0.000155,7.308,0.29369
26503,0.0001027,7.30825,0.29369
26504,0.0001027,7.30849,0.29369
26505,0.000103,7.30873,0.29369
26506,0.0001049,7.30898,0.29369
26507,0.0001044,7.30922,0.29369
26508,0.000104,7.30947,0.29369
26509,0.0001024,7.30971,0.29369
26510,0.000101899,7.30995,0.29369
26511,0.0001065,7.31925,0.29369
26512,0.0001045,7.31949,0.29369
26513,0.0001073,7.31974,0.29369
26514,0.0001049,7.31999,0.29369
26515,0.0001044,7.32023,0.29369
26516,0.0001054,7.32048,0.29369
26517,0.0001046,7.32072,0.29369
26518,0.0001054,7.32102,0.29369
26519,0.0001038,7.32137,0.29369
26520,0.0001051,7.32161,0.29369
26521,0.0001046,7.32186,0.29369
26522,0.0001047,7.3221,0.29369
26523,0.0001055,7.32235,0.29369
26524,0.0001052,7.32259,0.29369
26525,0.0001065,7.32284,0.29369
26526,0.0001042,7.32313,0.29369
26527,0.0001051,7.32337,0.29369
26528,0.0001049,7.32362,0.29369
26529,0.0001049,7.32386,0.29369
26530,0.0001054,7.32411,0.29369
26531,0.0001062,7.32435,0.29369
26532,0.0001065,7.3246,0.29369
26533,0.000106,7.32485,0.29369
26534,0.0001047,7.32514,0.29369
26535,0.0001047,7.32539,0.29369
26536,0.0001062,7.32564,0.29369
26537,0.0001051,7.32592,0.29369
26538,0.0001063,7.32617,0.29369
26539,0.0001074,7.32641,0.29369
26540,0.0001066,7.32666,0.29369
26541,0.000156,7.32696,0.29369
26542,0.0001068,7.32721,0.29369
26543,0.0001051,7.32746,0.29369
26544,0.0001055,7.32771,0.29369
26545,0.0001065,7.32795,0.29369
26546,0.0001061,7.3282,0.29369
26547,0.0001063,7.32845,0.29369
26548,0.000106,7.32869,0.29369
26549,0.0001462,7.32897,0.29369
26550,0.0001067,7.32923,0.29369
26551,0.0001055,7.32947,0.29369
26552,0.0001062,7.32972,0.29369
26553,0.0001065,7.32997,0.29369
26554,0.0001096,7.33023,0.29369
26555,0.0001059,7.33047,0.29369
26556,0.0001063,7.33072,0.29369
26557,0.0001497,7.33101,0.29369
26558,0.0001058,7.33136,0.29369
26559,0.0001344,7.34189,0.29369
26560,0.0001062,7.34214,0.29369
26561,0.0001103,7.3424,0.29369
26562,0.0001022,7.34265,0.29369
26563,0.0001023,7.34288,0.29369
26564,0.0001022,7.34313,0.29369
26565,0.0001029,7.34336,0.29369
26566,0.000104,7.34361,0.29369
26567,0.0001022,7.34385,0.29369
26568,0.0001063,7.34415,0.29369
26569,0.0001084,7.34441,0.29369
26570,0.0001016,7.34466,0.29369
26571,0.000111,7.34491,0.29369
26572,0.0001056,7.34516,0.29369
26573,0.000176,7.34548,0.29369
26574,0.0001054,7.34573,0.29369
26575,0.0001366,7.34601,0.29369
26576,0.000110899,7.34627,0.29369
26577,0.0001104,7.34651,0.29369
26578,0.0001024,7.34675,0.29369
26579,0.0001052,7.34699,0.29369
26580,0.0001078,7.34724,0.29369
26581,0.0001043,7.34748,0.29369
26582,0.0001051,7.34774,0.29369
26583,0.0001569,7.34803,0.29369
26584,0.0001038,7.34829,0.29369
26585,0.0001015,7.34853,0.29369
26586,0.0087577,7.35743,0.29369
26587,0.0001057,7.3577,0.29369
26588,0.0001069,7.35795,0.29369
26589,0.0001065,7.35824,0.29369
26590,0.0001056,7.35848,0.29369
26591,0.0001209,7.35874,0.29369
26592,0.0001055,7.359,0.29369
26593,0.0001067,7.35925,0.29369
26594,0.0001114,7.3595,0.29369
26595,0.0001066,7.35975,0.29369
26596,0.000106,7.36016,0.29369
26597,0.0001065,7.36041,0.29369
26598,0.0001067,7.36066,0.29369
26599,0.0001076,7.3609,0.29369
26600,0.0001073,7.36125,0.29369
26601,0.0001111,7.3615,0.29369
26602,0.0001135,7.36177,0.29369
26603,0.0001025,7.36201,0.29369
26604,0.0001033,7.3623,0.29369
26605,0.0001024,7.36254,0.29369
26606,0.0001045,7.36278,0.29369
26607,0.0001028,7.36302,0.29369
26608,0.0001017,7.36327,0.29369
26609,0.0001073,7.36351,0.29369
26610,0.0001053,7.36377,0.29369
26611,0.0095541,7.3735,0.29369
26612,0.0001058,7.37377,0.29369
26613,0.0001082,7.37402,0.29369
26614,0.0001094,7.37428,0.29369
26615,0.0001047,7.37452,0.29369
26616,0.0001079,7.37476,0.29369
26617,0.000108,7.37501,0.29369
26618,0.0001072,7.37525,0.29369
26619,0.0001324,7.37557,0.29369
26620,0.0001052,7.37582,0.29369
26621,0.0001045,7.37606,0.29369
26622,0.0001065,7.3763,0.29369
26623,0.000108599,7.37655,0.29369
26624,0.0001085,7.3768,0.29369
26625,0.0001066,7.37704,0.29369
26626,0.0001048,7.37728,0.29369
26627,0.000138,7.37756,0.29369
26628,0.0001044,7.37781,0.29369
26629,0.0001082,7.37805,0.29369
26630,0.0001097,7.37831,0.29369
26631,0.0001081,7.37856,0.29369
26632,0.0001079,7.37881,0.29369
26633,0.000108,7.37906,0.29369
26634,0.0001087,7.37932,0.29369
26635,0.000141899,7.3796,0.29369
26636,0.000132,7.38971,0.29369
26637,0.0001033,7.38996,0.29369
26638,0.0001047,7.39019,0.29369
26639,0.0001065,7.39043,0.29369
26640,0.0001049,7.39067,0.29369
26641,0.0001054,7.39092,0.29369
26642,0.0001042,7.39125,0.29369
26643,0.0001037,7.39148,0.29369
26644,0.000107899,7.39176,0.29369
26645,0.000111,7.39201,0.29369
26646,0.000107,7.39227,0.29369
26647,0.0001076,7.39252,0.29369
26648,0.0001055,7.39277,0.29369
26649,0.0001027,7.39302,0.29369
26650,0.0001071,7.39327,0.29369
26651,0.0001209,7.39354,0.29369
26652,0.0001071,7.39387,0.29369
26653,0.0001054,7.39412,0.29369
26654,0.0001066,7.39436,0.29369
26655,0.0001026,7.3946,0.29369
26656,0.0001044,7.39485,0.29369
26657,0.0001036,7.39509,0.29369
26658,0.000106,7.39534,0.29369
26659,0.0001073,7.39559,0.29369
26660,0.000157,7.40575,0.29369
26661,0.0001197,7.40604,0.29369
26662,0.0001064,7.40629,0.29369
26663,0.000103,7.40655,0.29369
26664,0.0001036,7.40679,0.29369
26665,0.0001035,7.40703,0.29369
26666,0.0001061,7.40728,0.29369
26667,0.0001118,7.40754,0.29369
26668,0.0001547,7.40784,0.29369
26669,0.0001021,7.40808,0.29369
26670,0.0001024,7.40832,0.29369
26671,0.0001029,7.40856,0.29369
26672,0.000104,7.4088,0.29369
26673,0.0001034,7.40904,0.29369
26674,0.0001033,7.40929,0.29369
26675,0.0001027,7.40953,0.29369
26676,0.0001518,7.40982,0.29369
26677,0.0001043,7.41007,0.29369
26678,0.0001029,7.41031,0.29369
26679,0.0001294,7.41063,0.29369
26680,0.0001078,7.41087,0.29369
26681,0.0001897,7.41121,0.29369
26682,0.0003258,7.41324,0.29369
26683,0.0001063,7.41369,0.29369
26684,0.0001059,7.41393,0.29369
26685,0.0002961,7.41444,0.29369
26686,0.0001062,7.41477,0.29369
26687,0.0001063,7.41501,0.29369
26688,0.0001062,7.41526,0.29369
26689,0.0018885,7.41734,0.29369
26690,0.0001072,7.4176,0.29369
26691,0.0001065,7.41785,0.29369
26692,0.0001069,7.4181,0.29369
26693,0.0001744,7.41842,0.29369
26694,0.0001063,7.41868,0.29369
26695,0.0001064,7.41893,0.29369
26696,0.0001045,7.41918,0.29369
26697,0.0001057,7.41949,0.29369
26698,0.0001036,7.41973,0.29369
26699,0.0001077,7.42022,0.29369
26700,0.0001077,7.42047,0.29369
26701,0.0001403,7.42075,0.29369
26702,0.0001481,7.42149,0.29369
26703,0.0001095,7.42175,0.29369
26704,0.000103999,7.42199,0.29369
26705,0.0001063,7.42224,0.29369
26706,0.0001029,7.42247,0.29369
26707,0.0001035,7.42271,0.29369
26708,0.000195,7.42305,0.29369
26709,0.0001062,7.4233,0.29369
26710,0.0001054,7.42355,0.29369
26711,0.0001038,7.42379,0.29369
26712,0.0001064,7.42404,0.29369
26713,0.0001076,7.42428,0.29369
26714,0.0001077,7.42454,0.29369
26715,0.0001118,7.42479,0.29369
26716,0.000108999,7.42509,0.29369
26717,0.0001114,7.42535,0.29369
26718,0.0001107,7.42561,0.29369
26719,0.0001141,7.42587,0.29369
26720,0.0001091,7.42613,0.29369
26721,0.0001046,7.42637,0.29369
26722,0.0001082,7.42662,0.29369
26723,0.0001359,7.42704,0.29369
26724,0.0001061,7.42728,0.29369
26725,0.000106,7.42753,0.29369
26726,0.0001068,7.42781,0.29369
26727,0.000107199,7.42806,0.29369
26728,0.000105,7.4283,0.29369
26729,0.0001091,7.42855,0.29369
26730,0.0001088,7.42881,0.29369
26731,0.0001546,7.4291,0.29369
26732,0.0001188,7.42937,0.29369
26733,0.0001118,7.42964,0.29369
26734,0.0001106,7.42989,0.29369
26735,0.000109,7.43014,0.29369
26736,0.0001052,7.43039,0.29369
26737,0.0001122,7.43064,0.29369
26738,0.0001104,7.43089,0.29369
26739,0.0001091,7.4313,0.29369
26740,0.000109,7.43155,0.29369
26741,0.0001094,7.43179,0.29369
26742,0.000105,7.43204,0.29369
26743,0.0001133,7.43229,0.29369
26744,0.0001069,7.43254,0.29369
26745,0.0001096,7.43279,0.29369
26746,0.0001634,7.4331,0.29369
26747,0.0001086,7.43336,0.29369
26748,0.0001084,7.43361,0.29369
26749,0.0001698,7.43393,0.29369
26750,0.000109499,7.43419,0.29369
26751,0.0001086,7.43449,0.29369
26752,0.0001089,7.43475,0.29369
26753,0.0001114,7.435,0.29369
26754,0.0001131,7.43526,0.29369
26755,0.0001111,7.43564,0.29369
26756,0.0001112,7.4359,0.29369
26757,0.0001068,7.43623,0.29369
26758,0.0001093,7.43648,0.29369
26759,0.0001034,7.43772,0.29369
26760,0.0001043,7.43797,0.29369
26761,0.0001113,7.43878,0.29369
26762,0.0002699,7.4392,0.29369
26763,0.0001055,7.4396,0.29369
26764,0.0002963,7.44004,0.29369
26765,0.0002495,7.44044,0.29369
26766,0.0001074,7.44069,0.29369
26767,0.0001108,7.44095,0.29369
26768,0.0001075,7.44158,0.29369
26769,0.0001067,7.44183,0.29369
26770,0.0014682,7.44364,0.29369
26771,0.0001046,7.44395,0.29369
26772,0.0001058,7.4442,0.29369
26773,0.0001035,7.44446,0.29369
26774,0.0001019,7.44471,0.29369
26775,0.0001079,7.44502,0.29369
26776,0.0001065,7.44527,0.29369
26777,0.0001017,7.44551,0.29369
26778,0.0001082,7.44576,0.29369
26779,0.0001083,7.44601,0.29369
26780,0.000104999,7.44625,0.29369
26781,0.0001084,7.44651,0.29369
26782,0.0001077,7.44676,0.29369
26783,0.0001069,7.44707,0.29369
26784,0.0001064,7.44732,0.29369
26785,0.0001047,7.44756,0.29369
26786,0.000106,7.44782,0.29369
26787,0.0001095,7.44807,0.29369
26788,0.0001107,7.44833,0.29369
26789,0.0001052,7.44857,0.29369
26790,0.0001101,7.44883,0.29369
26791,0.0001127,7.44914,0.29369
26792,0.0001057,7.44939,0.29369
26793,0.0001112,7.44965,0.29369
26794,0.0001064,7.44991,0.29369
26795,0.0001098,7.45016,0.29369
26796,0.00011,7.45041,0.29369
26797,0.0001098,7.45074,0.29369
26798,0.0003076,7.45119,0.29369
26799,0.0001054,7.45317,0.29369
26800,0.001797,7.45511,0.29369
26801,0.000105699,7.45536,0.29369
26802,0.0001038,7.45559,0.29369
26803,0.0001053,7.45583,0.29369
26804,0.0001058,7.45749,0.29369
26805,0.0001034,7.45773,0.29369
26806,0.0001034,7.45796,0.29369
26807,0.0001052,7.45824,0.29369
26808,0.000108,7.45849,0.29369
26809,0.0001053,7.45873,0.29369
26810,0.0001057,7.45898,0.29369
26811,0.0001041,7.45922,0.29369
26812,0.0001049,7.45946,0.29369
26813,0.0001053,7.4597,0.29369
26814,0.0001054,7.45995,0.29369
26815,0.0001047,7.46024,0.29369
26816,0.000104,7.46048,0.29369
26817,0.0001051,7.46073,0.29369
26818,0.0001052,7.46097,0.29369
26819,0.0001056,7.46133,0.29369
26820,0.0001044,7.46157,0.29369
26821,0.0001052,7.46181,0.29369
26822,0.0001342,7.46212,0.29369
26823,0.0001048,7.46237,0.29369
26824,0.0001046,7.46261,0.29369
26825,0.0001049,7.46285,0.29369
26826,0.0001058,7.46309,0.29369
26827,0.000109,7.46334,0.29369
26828,0.000109,7.46359,0.29369
26829,0.0001069,7.46385,0.29369
26830,0.0001545,7.46415,0.29369
26831,0.0001081,7.46441,0.29369
26832,0.0001092,7.46466,0.29369
26833,0.0001109,7.46492,0.29369
26834,0.0001137,7.46518,0.29369
26835,0.0001065,7.46544,0.29369
26836,0.0001865,7.46576,0.29369
26837,0.0001177,7.46603,0.29369
26838,0.0001095,7.46631,0.29369
26839,0.0001049,7.46654,0.29369
26840,0.0001069,7.46677,0.29369
26841,0.0001104,7.46701,0.29369
26842,0.0001158,7.46727,0.29369
26843,0.000106399,7.46752,0.29369
26844,0.0001126,7.46778,0.29369
26845,0.0008467,7.46878,0.29369
26846,0.0001048,7.46904,0.29369
26847,0.0001063,7.46928,0.29369
26848,0.000466,7.47055,0.29369
26849,0.0001084,7.47083,0.29369
26850,0.0002575,7.47123,0.29369
26851,0.0001053,7.47256,0.29369
26852,0.0001046,7.4728,0.29369
26853,0.0001074,7.47319,0.29369
26854,0.000103799,7.47354,0.29369
26855,0.0040441,7.47775,0.29369
26856,0.0001053,7.47803,0.29369
26857,0.0001047,7.47828,0.29369
26858,0.0001059,7.47853,0.29369
26859,0.0001595,7.47883,0.29369
26860,0.0001043,7.47908,0.29369
26861,0.0001054,7.47933,0.29369
26862,0.000104199,7.47958,0.29369
26863,0.0001049,7.47982,0.29369
26864,0.0001056,7.48007,0.29369
26865,0.0001054,7.48032,0.29369
26866,0.0001011,7.48056,0.29369
26867,0.0001079,7.48092,0.29369
26868,0.0001071,7.48123,0.29369
26869,0.0001116,7.4815,0.29369
26870,0.0001096,7.48177,0.29369
26871,0.0001114,7.48203,0.29369
26872,0.0001062,7.48229,0.29369
26873,0.0001058,7.48254,0.29369
26874,0.0001044,7.48278,0.29369
26875,0.0001053,7.4831,0.29369
26876,0.0001039,7.48335,0.29369
26877,0.0001058,7.4836,0.29369
26878,0.0001044,7.48384,0.29369
26879,0.000105,7.48409,0.29369
26880,0.0001038,7.48434,0.29369
26881,9.98e-05,7.48458,0.29369
26882,0.0001655,7.48489,0.29369
26883,0.0001086,7.48517,0.29369
26884,0.0001051,7.48541,0.29369
26885,0.000104199,7.48565,0.29369
26886,0.0001099,7.4859,0.29369
26887,0.0001116,7.48617,0.29369
26888,0.0001104,7.48644,0.29369
26889,0.0001061,7.48671,0.29369
26890,0.0001052,7.48703,0.29369
26891,0.0001039,7.48727,0.29369
26892,0.0001057,7.48752,0.29369
26893,0.0001061,7.48777,0.29369
26894,0.0088806,7.4968,0.29369
26895,0.0001021,7.49706,0.29369
26896,0.0001136,7.49733,0.29369
26897,0.0001144,7.49759,0.29369
26898,0.0001032,7.49785,0.29369
26899,0.0001033,7.49809,0.29369
26900,0.0001043,7.49833,0.29369
26901,0.0001541,7.49862,0.29369
26902,0.0001029,7.49888,0.29369
26903,0.0001045,7.49913,0.29369
26904,0.00011,7.49937,0.29369
26905,0.0001119,7.49962,0.29369
26906,0.000108,7.49988,0.29369
26907,0.0001105,7.50014,0.29369
26908,0.0001067,7.50039,0.29369
26909,0.0001474,7.50069,0.29369
26910,0.0001116,7.50095,0.29369
26911,0.0001062,7.50125,0.29369
26912,0.0001098,7.5015,0.29369
26913,0.0001029,7.5018,0.29369
26914,0.0001037,7.50205,0.29369
26915,0.0001034,7.5023,0.29369
26916,0.0001039,7.50255,0.29369
26917,0.0001033,7.5028,0.29369
26918,0.0001037,7.50305,0.29369
26919,0.0093426,7.51254,0.29369
26920,0.0001056,7.51281,0.29369
26921,0.0001056,7.51306,0.29369
26922,0.0001057,7.51331,0.29369
26923,0.0001052,7.51356,0.29369
26924,0.0001082,7.5138,0.29369
26925,0.000113,7.51407,0.29369
26926,0.0001078,7.51433,0.29369
26927,0.0001071,7.51464,0.29369
26928,0.000105,7.51488,0.29369
26929,0.000105,7.51514,0.29369
26930,0.0001035,7.51538,0.29369
26931,0.0001041,7.51562,0.29369
26932,0.0001045,7.51587,0.29369
26933,0.0001059,7.51612,0.29369
26934,0.000103,7.51636,0.29369
26935,0.0001015,7.51666,0.29369
26936,0.0001091,7.51693,0.29369
26937,0.0001119,7.51718,0.29369
26938,0.000109,7.51745,0.29369
26939,0.0001087,7.51771,0.29369
26940,0.000106,7.51796,0.29369
26941,0.0001046,7.5182,0.29369
26942,0.0001056,7.51844,0.29369
26943,0.0001048,7.52843,0.29369
26944,0.0001371,7.5287,0.29369
26945,0.0001041,7.52895,0.29369
26946,0.000105,7.52919,0.29369
26947,0.0001068,7.52944,0.29369
26948,0.0001059,7.52969,0.29369
26949,0.0001058,7.52993,0.29369
26950,0.0001068,7.53019,0.29369
26951,0.0001072,7.53043,0.29369
26952,0.000144,7.53072,0.29369
26953,0.0001065,7.53097,0.29369
26954,0.0001098,7.53133,0.29369
26955,0.0001052,7.53158,0.29369
26956,0.0001071,7.53182,0.29369
26957,0.000107,7.53207,0.29369
26958,0.0001052,7.53231,0.29369
26959,0.0001054,7.53256,0.29369
26960,0.0001044,7.53285,0.29369
26961,0.0001046,7.53309,0.29369
26962,0.0001046,7.53333,0.29369
26963,0.0001052,7.53357,0.29369
26964,0.0001052,7.53382,0.29369
26965,0.0001062,7.5443,0.29369
26966,0.0001051,7.54455,0.29369
26967,0.0001367,7.54483,0.29369
26968,0.0001057,7.54508,0.29369
26969,0.0001052,7.54532,0.29369
26970,0.0001054,7.54557,0.29369
26971,0.0001051,7.54581,0.29369
26972,0.0001048,7.54605,0.29369
26973,0.000106999,7.54631,0.29369
26974,0.0001063,7.54655,0.29369
26975,0.0001474,7.54685,0.29369
26976,0.0001072,7.54711,0.29369
26977,0.0001044,7.54736,0.29369
26978,0.0001037,7.5476,0.29369
26979,0.0001071,7.54785,0.29369
26980,0.0001055,7.54826,0.29369
26981,0.0001065,7.54854,0.29369
26982,0.000135,7.54882,0.29369
26983,0.0001053,7.54906,0.29369
26984,0.000106599,7.54931,0.29369
26985,0.0001067,7.54956,0.29369
26986,0.0103128,7.56001,0.29369
26987,0.0001073,7.56028,0.29369
26988,0.0001065,7.56053,0.29369
26989,0.0001052,7.56077,0.29369
26990,0.0002433,7.5612,0.29369
26991,0.000106399,7.56146,0.29369
26992,0.0001086,7.5617,0.29369
26993,0.0001079,7.56196,0.29369
26994,0.0001054,7.5622,0.29369
26995,0.0001048,7.56245,0.29369
26996,0.000105,7.56269,0.29369
26997,0.0001495,7.56298,0.29369
26998,0.0001048,7.56323,0.29369
26999,0.000105,7.56348,0.29369
27000,0.0001058,7.56372,0.29369
27001,0.0001125,7.56398,0.29369
27002,0.0001052,7.56423,0.29369
27003,0.000105199,7.56448,0.29369
27004,0.0001047,7.56472,0.29369
27005,0.000144,7.565,0.29369
27006,0.0001047,7.56525,0.29369
27007,0.0001048,7.57622,0.29369
27008,0.0001047,7.57646,0.29369
27009,0.0001044,7.5767,0.29369
27010,0.0001427,7.57698,0.29369
27011,0.0001047,7.57723,0.29369
27012,0.0001052,7.57747,0.29369
27013,0.0001048,7.57772,0.29369
27014,0.0001068,7.57796,0.29369
27015,0.0001063,7.57821,0.29369
27016,0.0001051,7.57845,0.29369
27017,0.0001057,7.5787,0.29369
27018,0.0001079,7.57895,0.29369
27019,0.0001048,7.57924,0.29369
27020,0.0001055,7.57949,0.29369
27021,0.0001062,7.57973,0.29369
27022,0.0001078,7.57998,0.29369
27023,0.0001108,7.58025,0.29369
27024,0.0001056,7.58049,0.29369
27025,0.0001079,7.58075,0.29369
27026,0.0002036,7.5811,0.29369
27027,0.0107938,7.59205,0.29369
27028,0.0001056,7.59231,0.29369
27029,0.0001047,7.59255,0.29369
27030,0.0001048,7.5928,0.29369
27031,0.0001051,7.59304,0.29369
27032,0.0001067,7.59332,0.29369
27033,0.0001044,7.59357,0.29369
27034,0.0001047,7.59381,0.29369
27035,0.0001049,7.59405,0.29369
27036,0.0001059,7.5943,0.29369
27037,0.0001049,7.59454,0.29369
27038,0.000106099,7.59479,0.29369
27039,0.000107,7.59503,0.29369
27040,0.0001052,7.59532,0.29369
27041,0.0001057,7.59557,0.29369
27042,0.0001061,7.59582,0.29369
27043,0.0001054,7.59607,0.29369
27044,0.0001047,7.59631,0.29369
27045,0.0001063,7.59656,0.29369
27046,0.0001066,7.5968,0.29369
27047,0.0001054,7.59705,0.29369
27048,0.0001148,7.60804,0.29369
27049,0.0001173,7.60832,0.29369
27050,0.0001053,7.60858,0.29369
27051,0.0001059,7.60883,0.29369
27052,0.0001129,7.60909,0.29369
27053,0.0001104,7.60935,0.29369
27054,0.0001132,7.60961,0.29369
27055,0.000159399,7.60992,0.29369
27056,0.0001144,7.61018,0.29369
27057,0.0001072,7.61044,0.29369
27058,0.000108,7.61069,0.29369
27059,0.0001075,7.61094,0.29369
27060,0.0001141,7.61131,0.29369
27061,0.0001112,7.61157,0.29369
27062,0.0001072,7.61183,0.29369
27063,0.0001056,7.61211,0.29369
27064,0.0001107,7.61235,0.29369
27065,0.0001146,7.61261,0.29369
27066,0.0001052,7.61286,0.29369
27067,0.0001201,7.61319,0.29369
27068,0.000107,7.61346,0.29369
27069,0.0001154,7.61372,0.29369
27070,0.0001219,7.61399,0.29369
27071,0.0001242,7.61427,0.29369
27072,0.0001128,7.61456,0.29369
27073,0.0001221,7.61484,0.29369
27074,0.000107,7.62392,0.29369
27075,0.0001148,7.62419,0.29369
27076,0.0001277,7.62446,0.29369
27077,0.000134,7.62478,0.29369
27078,0.000121799,7.62507,0.29369
27079,0.000121,7.62536,0.29369
27080,0.0001641,7.62569,0.29369
27081,0.0001522,7.62601,0.29369
27082,0.0001135,7.62628,0.29369
27083,0.0001224,7.62656,0.29369
27084,0.0001217,7.62684,0.29369
27085,0.0001129,7.62711,0.29369
27086,0.0001058,7.62736,0.29369
27087,0.0001075,7.62761,0.29369
27088,0.0001071,7.62786,0.29369
27089,0.000114,7.62819,0.29369
27090,0.0001071,7.62844,0.29369
27091,0.0001074,7.62869,0.29369
27092,0.0001188,7.62896,0.29369
27093,0.0001058,7.62931,0.29369
27094,0.0001273,7.62959,0.29369
27095,0.0001063,7.62986,0.29369
27096,0.009901,7.63991,0.29369
27097,0.000106499,7.64018,0.29369
27098,0.000107,7.64043,0.29369
27099,0.0001068,7.64068,0.29369
27100,0.0001074,7.64093,0.29369
27101,0.00012,7.6413,0.29369
27102,0.0001079,7.64159,0.29369
27103,0.0001071,7.64185,0.29369
