n,tempo_de_execucao
491510,0.001953 segundos
491610,0.001945 segundos
491710,0.001901 segundos
491810,0.001906 segundos
491910,0.001912 segundos
492010,0.001915 segundos
492110,0.001931 segundos
492210,0.001929 segundos
492310,0.001941 segundos
492410,0.001905 segundos
492510,0.001912 segundos
492610,0.001926 segundos
492710,0.001922 segundos
492810,0.001938 segundos
492910,0.001919 segundos
493010,0.001918 segundos
493110,0.001888 segundos
493210,0.001827 segundos
493310,0.001831 segundos
493410,0.001847 segundos
493510,0.001831 segundos
493610,0.001834 segundos
493710,0.001832 segundos
493810,0.001841 segundos
493910,0.00186 segundos
494010,0.001844 segundos
494110,0.001852 segundos
494210,0.001838 segundos
494310,0.001842 segundos
494410,0.001825 segundos
494510,0.001859 segundos
494610,0.001845 segundos
494710,0.001833 segundos
494810,0.001862 segundos
494910,0.001859 segundos
495010,0.00183 segundos
495110,0.001844 segundos
495210,0.001843 segundos
495310,0.001835 segundos
495410,0.001835 segundos
495510,0.00183 segundos
495610,0.001838 segundos
495710,0.001857 segundos
495810,0.001834 segundos
495910,0.001852 segundos
496010,0.00196 segundos
496110,0.001865 segundos
496210,0.001852 segundos
496310,0.001853 segundos
496410,0.001841 segundos
496510,0.001835 segundos
496610,0.001907 segundos
496710,0.001857 segundos
496810,0.001872 segundos
496910,0.001839 segundos
497010,0.001842 segundos
497110,0.001865 segundos
497210,0.001849 segundos
497310,0.00185 segundos
497410,0.001838 segundos
497510,0.001853 segundos
497610,0.001862 segundos
497710,0.001854 segundos
497810,0.001872 segundos
497910,0.001842 segundos
498010,0.001853 segundos
498110,0.001839 segundos
498210,0.001871 segundos
498310,0.001849 segundos
498410,0.001856 segundos
498510,0.001884 segundos
498610,0.001846 segundos
498710,0.001863 segundos
498810,0.001842 segundos
498910,0.001875 segundos
499010,0.001846 segundos
499110,0.001849 segundos
499210,0.001881 segundos
499310,0.001854 segundos
499410,0.001852 segundos
499510,0.001881 segundos
499610,0.001847 segundos
499710,0.001849 segundos
499810,0.001872 segundos
499910,0.00187 segundos
500010,0.001851 segundos
500110,0.001847 segundos
500210,0.001854 segundos
500310,0.001861 segundos
500410,0.001846 segundos
500510,0.001884 segundos
500610,0.001877 segundos
500710,0.001923 segundos
500810,0.001866 segundos
500910,0.001855 segundos
501010,0.001857 segundos
501110,0.00187 segundos
501210,0.001858 segundos
501310,0.001859 segundos
501410,0.001914 segundos
501510,0.001861 segundos
501610,0.001857 segundos
501710,0.001852 segundos
501810,0.001918 segundos
501910,0.001863 segundos
502010,0.001866 segundos
502110,0.001852 segundos
502210,0.001869 segundos
502310,0.001896 segundos
502410,0.001866 segundos
502510,0.001902 segundos
502610,0.001867 segundos
502710,0.001874 segundos
502810,0.001897 segundos
502910,0.001868 segundos
503010,0.00188 segundos
503110,0.00186 segundos
503210,0.001889 segundos
503310,0.001859 segundos
503410,0.001867 segundos
503510,0.001893 segundos
503610,0.001867 segundos
503710,0.001906 segundos
503810,0.001872 segundos
503910,0.001879 segundos
504010,0.001864 segundos
504110,0.001882 segundos
504210,0.001863 segundos
504310,0.001866 segundos
504410,0.001863 segundos
504510,0.00188 segundos
504610,0.00192 segundos
504710,0.001867 segundos
504810,0.001871 segundos
504910,0.001871 segundos
505010,0.001861 segundos
505110,0.00187 segundos
505210,0.001872 segundos
505310,0.001903 segundos
505410,0.00187 segundos
505510,0.001883 segundos
505610,0.001874 segundos
505710,0.001873 segundos
505810,0.001896 segundos
505910,0.001901 segundos
506010,0.001892 segundos
506110,0.001893 segundos
506210,0.001885 segundos
506310,0.001895 segundos
506410,0.001876 segundos
506510,0.001876 segundos
506610,0.001896 segundos
506710,0.001889 segundos
506810,0.001879 segundos
506910,0.001897 segundos
507010,0.001882 segundos
507110,0.001903 segundos
507210,0.001877 segundos
507310,0.001888 segundos
507410,0.001898 segundos
507510,0.001941 segundos
507610,0.00202 segundos
507710,0.002254 segundos
507810,0.001914 segundos
507910,0.001895 segundos
508010,0.001911 segundos
508110,0.00188 segundos
508210,0.00189 segundos
508310,0.001893 segundos
508410,0.001892 segundos
508510,0.001928 segundos
508610,0.001899 segundos
508710,0.001898 segundos
508810,0.001897 segundos
508910,0.001919 segundos
509010,0.001886 segundos
509110,0.001921 segundos
509210,0.001899 segundos
509310,0.001899 segundos
509410,0.001896 segundos
509510,0.001907 segundos
509610,0.001923 segundos
509710,0.001907 segundos
509810,0.00191 segundos
509910,0.001891 segundos
510010,0.001899 segundos
510110,0.001903 segundos
510210,0.001912 segundos
510310,0.00189 segundos
510410,0.001917 segundos
510510,0.001817 segundos
510610,0.001821 segundos
510710,0.001821 segundos
510810,0.001837 segundos
510910,0.001885 segundos
511010,0.001835 segundos
511110,0.00182 segundos
511210,0.00182 segundos
511310,0.00183 segundos
511410,0.001812 segundos
511510,0.001825 segundos
511610,0.001806 segundos
511710,0.001856 segundos
511810,0.001826 segundos
511910,0.001837 segundos
512010,0.001823 segundos
512110,0.001806 segundos
512210,0.001876 segundos
512310,0.001851 segundos
512410,0.00184 segundos
512510,0.001813 segundos
512610,0.00184 segundos
512710,0.00184 segundos
512810,0.001819 segundos
512910,0.001848 segundos
513010,0.00182 segundos
513110,0.001834 segundos
513210,0.001817 segundos
513310,0.001868 segundos
513410,0.001857 segundos
513510,0.001814 segundos
513610,0.001855 segundos
513710,0.001821 segundos
513810,0.001921 segundos
513910,0.001843 segundos
514010,0.001816 segundos
514110,0.001858 segundos
514210,0.001855 segundos
514310,0.001825 segundos
514410,0.00186 segundos
514510,0.00183 segundos
514610,0.001862 segundos
514710,0.001822 segundos
514810,0.001914 segundos
514910,0.001861 segundos
515010,0.001825 segundos
515110,0.001848 segundos
515210,0.001824 segundos
515310,0.001862 segundos
515410,0.001825 segundos
515510,0.001866 segundos
515610,0.001846 segundos
515710,0.001861 segundos
515810,0.001833 segundos
515910,0.001868 segundos
516010,0.001937 segundos
516110,0.001859 segundos
516210,0.001829 segundos
516310,0.001829 segundos
516410,0.001851 segundos
516510,0.001821 segundos
516610,0.00185 segundos
516710,0.001852 segundos
516810,0.00186 segundos
516910,0.00185 segundos
517010,0.001833 segundos
517110,0.001856 segundos
517210,0.001824 segundos
517310,0.001879 segundos
517410,0.00188 segundos
517510,0.001856 segundos
517610,0.001868 segundos
517710,0.001832 segundos
517810,0.001834 segundos
517910,0.001883 segundos
518010,0.001834 segundos
518110,0.001834 segundos
518210,0.001879 segundos
518310,0.001856 segundos
518410,0.001883 segundos
518510,0.001845 segundos
518610,0.001855 segundos
518710,0.001859 segundos
518810,0.001835 segundos
518910,0.001865 segundos
519010,0.001868 segundos
519110,0.001868 segundos
519210,0.001895 segundos
519310,0.001901 segundos
519410,0.001972 segundos
519510,0.001862 segundos
519610,0.001841 segundos
519710,0.001865 segundos
519810,0.001893 segundos
519910,0.00184 segundos
520010,0.00187 segundos
520110,0.001857 segundos
520210,0.001837 segundos
520310,0.001882 segundos
520410,0.001904 segundos
520510,0.001875 segundos
520610,0.001864 segundos
520710,0.001865 segundos
520810,0.001842 segundos
520910,0.001848 segundos
521010,0.001864 segundos
521110,0.001847 segundos
521210,0.001865 segundos
521310,0.001849 segundos
521410,0.00184 segundos
521510,0.001851 segundos
521610,0.001864 segundos
521710,0.001863 segundos
521810,0.001872 segundos
521910,0.001843 segundos
522010,0.001847 segundos
522110,0.001858 segundos
522210,0.001879 segundos
522310,0.001844 segundos
522410,0.001875 segundos
522510,0.001862 segundos
522610,0.001854 segundos
522710,0.001884 segundos
522810,0.001877 segundos
522910,0.00189 segundos
523010,0.001857 segundos
523110,0.001861 segundos
523210,0.001854 segundos
523310,0.001872 segundos
523410,0.001875 segundos
523510,0.001847 segundos
523610,0.001869 segundos
523710,0.00185 segundos
523810,0.001854 segundos
523910,0.001867 segundos
524010,0.001935 segundos
524110,0.001856 segundos
524210,0.001877 segundos
524310,0.001881 segundos
524410,0.001888 segundos
524510,0.001866 segundos
524610,0.001854 segundos
524710,0.001887 segundos
524810,0.001868 segundos
524910,0.001856 segundos
525010,0.001864 segundos
525110,0.001876 segundos
525210,0.001867 segundos
525310,0.00188 segundos
525410,0.001866 segundos
525510,0.001882 segundos
525610,0.001875 segundos
525710,0.001886 segundos
525810,0.001863 segundos
525910,0.001869 segundos
526010,0.00187 segundos
526110,0.00187 segundos
526210,0.001874 segundos
526310,0.001875 segundos
526410,0.001885 segundos
526510,0.001873 segundos
526610,0.00188 segundos
526710,0.001898 segundos
526810,0.001875 segundos
526910,0.001911 segundos
527010,0.001867 segundos
527110,0.001864 segundos
527210,0.001885 segundos
527310,0.001905 segundos
527410,0.001865 segundos
527510,0.001875 segundos
527610,0.001884 segundos
527710,0.001886 segundos
527810,0.001885 segundos
527910,0.001875 segundos
528010,0.001903 segundos
528110,0.001909 segundos
528210,0.00188 segundos
528310,0.001879 segundos
528410,0.001874 segundos
528510,0.001801 segundos
528610,0.001788 segundos
528710,0.001805 segundos
528810,0.001792 segundos
528910,0.0018 segundos
529010,0.001814 segundos
529110,0.001806 segundos
529210,0.001805 segundos
529310,0.001811 segundos
529410,0.001799 segundos
529510,0.001856 segundos
529610,0.001797 segundos
529710,0.001835 segundos
529810,0.001806 segundos
529910,0.001814 segundos
530010,0.001805 segundos
530110,0.001809 segundos
530210,0.001826 segundos
530310,0.001828 segundos
530410,0.001793 segundos
530510,0.001793 segundos
530610,0.001815 segundos
530710,0.001801 segundos
530810,0.0018 segundos
530910,0.001812 segundos
531010,0.001806 segundos
531110,0.001822 segundos
531210,0.00186 segundos
531310,0.001869 segundos
531410,0.001884 segundos
531510,0.001807 segundos
531610,0.001815 segundos
531710,0.001808 segundos
531810,0.001829 segundos
531910,0.001812 segundos
532010,0.001821 segundos
532110,0.001823 segundos
532210,0.001841 segundos
532310,0.00183 segundos
532410,0.001828 segundos
532510,0.001837 segundos
532610,0.001827 segundos
532710,0.001835 segundos
532810,0.001825 segundos
532910,0.001834 segundos
533010,0.001817 segundos
533110,0.001811 segundos
533210,0.001832 segundos
533310,0.001803 segundos
533410,0.001825 segundos
533510,0.001853 segundos
533610,0.001822 segundos
533710,0.001821 segundos
533810,0.001812 segundos
533910,0.001815 segundos
534010,0.001809 segundos
534110,0.001824 segundos
534210,0.001816 segundos
534310,0.001813 segundos
534410,0.001813 segundos
534510,0.001813 segundos
534610,0.001826 segundos
534710,0.001821 segundos
534810,0.001817 segundos
534910,0.001836 segundos
535010,0.001818 segundos
535110,0.00182 segundos
535210,0.00182 segundos
535310,0.00182 segundos
535410,0.001851 segundos
535510,0.001837 segundos
535610,0.001829 segundos
535710,0.001821 segundos
535810,0.001844 segundos
535910,0.001811 segundos
536010,0.001814 segundos
536110,0.001816 segundos
536210,0.001822 segundos
536310,0.001821 segundos
536410,0.001814 segundos
536510,0.001837 segundos
536610,0.001848 segundos
536710,0.001824 segundos
536810,0.001823 segundos
536910,0.001848 segundos
537010,0.00182 segundos
537110,0.001841 segundos
537210,0.00183 segundos
537310,0.00184 segundos
537410,0.001832 segundos
537510,0.001824 segundos
537610,0.001858 segundos
537710,0.001826 segundos
537810,0.001822 segundos
537910,0.001831 segundos
538010,0.001828 segundos
538110,0.001828 segundos
538210,0.001847 segundos
538310,0.00183 segundos
538410,0.001829 segundos
538510,0.00182 segundos
538610,0.001822 segundos
538710,0.001825 segundos
538810,0.001827 segundos
538910,0.001827 segundos
539010,0.001832 segundos
539110,0.001856 segundos
539210,0.001839 segundos
539310,0.001855 segundos
539410,0.001833 segundos
539510,0.001831 segundos
539610,0.00183 segundos
539710,0.00185 segundos
539810,0.001861 segundos
539910,0.001826 segundos
540010,0.001847 segundos
540110,0.00183 segundos
540210,0.001834 segundos
540310,0.001842 segundos
540410,0.001862 segundos
540510,0.00183 segundos
540610,0.001858 segundos
540710,0.001831 segundos
540810,0.001843 segundos
540910,0.001902 segundos
541010,0.001918 segundos
541110,0.001861 segundos
541210,0.001854 segundos
541310,0.001856 segundos
541410,0.001859 segundos
541510,0.001844 segundos
541610,0.001849 segundos
541710,0.001834 segundos
541810,0.001847 segundos
541910,0.001838 segundos
542010,0.001847 segundos
542110,0.001846 segundos
542210,0.001839 segundos
542310,0.001847 segundos
542410,0.001837 segundos
542510,0.001856 segundos
542610,0.001871 segundos
542710,0.001837 segundos
542810,0.001842 segundos
542910,0.001874 segundos
543010,0.00188 segundos
543110,0.001841 segundos
543210,0.00199 segundos
543310,0.001867 segundos
543410,0.001854 segundos
543510,0.001884 segundos
543610,0.00187 segundos
543710,0.001915 segundos
543810,0.001876 segundos
543910,0.001862 segundos
544010,0.001882 segundos
544110,0.001865 segundos
544210,0.001861 segundos
544310,0.001838 segundos
544410,0.001858 segundos
544510,0.001851 segundos
544610,0.001851 segundos
544710,0.00186 segundos
544810,0.001852 segundos
544910,0.001862 segundos
545010,0.001875 segundos
545110,0.001875 segundos
545210,0.001875 segundos
545310,0.001866 segundos
545410,0.001859 segundos
545510,0.001851 segundos
545610,0.001851 segundos
545710,0.001855 segundos
545810,0.001853 segundos
545910,0.001854 segundos
546010,0.001863 segundos
546110,0.001866 segundos
546210,0.001859 segundos
546310,0.00187 segundos
546410,0.001869 segundos
546510,0.001859 segundos
546610,0.001855 segundos
546710,0.001878 segundos
546810,0.001863 segundos
546910,0.001801 segundos
547010,0.001783 segundos
547110,0.001798 segundos
547210,0.001789 segundos
547310,0.001803 segundos
547410,0.001948 segundos
547510,0.001788 segundos
547610,0.0018 segundos
547710,0.001798 segundos
547810,0.001781 segundos
547910,0.001778 segundos
548010,0.001779 segundos
548110,0.001783 segundos
548210,0.001815 segundos
548310,0.001826 segundos
548410,0.001819 segundos
548510,0.001794 segundos
548610,0.00181 segundos
548710,0.001788 segundos
548810,0.001797 segundos
548910,0.001807 segundos
549010,0.001811 segundos
549110,0.001803 segundos
549210,0.001791 segundos
549310,0.001786 segundos
549410,0.001886 segundos
549510,0.001822 segundos
549610,0.001816 segundos
549710,0.001818 segundos
549810,0.001811 segundos
549910,0.001833 segundos
550010,0.001836 segundos
550110,0.001821 segundos
550210,0.001822 segundos
550310,0.00179 segundos
550410,0.001816 segundos
550510,0.001822 segundos
550610,0.001828 segundos
550710,0.001802 segundos
550810,0.001798 segundos
550910,0.001789 segundos
551010,0.001801 segundos
551110,0.001791 segundos
551210,0.001788 segundos
551310,0.001788 segundos
551410,0.001803 segundos
551510,0.001794 segundos
551610,0.001813 segundos
551710,0.001795 segundos
551810,0.001811 segundos
551910,0.001798 segundos
552010,0.001795 segundos
552110,0.001825 segundos
552210,0.001816 segundos
552310,0.001818 segundos
552410,0.001837 segundos
552510,0.001813 segundos
552610,0.001841 segundos
552710,0.00183 segundos
552810,0.001829 segundos
552910,0.001841 segundos
553010,0.001821 segundos
553110,0.001799 segundos
553210,0.001822 segundos
553310,0.001826 segundos
553410,0.001829 segundos
553510,0.00181 segundos
553610,0.001826 segundos
553710,0.001806 segundos
553810,0.001807 segundos
553910,0.001805 segundos
554010,0.001831 segundos
554110,0.00186 segundos
554210,0.001834 segundos
554310,0.001804 segundos
554410,0.001805 segundos
554510,0.001808 segundos
554610,0.001803 segundos
554710,0.001846 segundos
554810,0.001809 segundos
554910,0.001852 segundos
555010,0.001851 segundos
555110,0.001832 segundos
555210,0.001833 segundos
555310,0.001826 segundos
555410,0.001836 segundos
555510,0.001909 segundos
555610,0.001845 segundos
555710,0.001893 segundos
555810,0.001838 segundos
555910,0.00185 segundos
556010,0.001829 segundos
556110,0.001824 segundos
556210,0.001817 segundos
556310,0.001806 segundos
556410,0.001807 segundos
556510,0.001831 segundos
556610,0.001831 segundos
556710,0.001848 segundos
556810,0.001828 segundos
556910,0.001819 segundos
557010,0.001829 segundos
557110,0.001834 segundos
557210,0.001842 segundos
557310,0.001838 segundos
557410,0.001835 segundos
557510,0.001826 segundos
557610,0.001823 segundos
557710,0.001817 segundos
557810,0.001818 segundos
557910,0.001819 segundos
558010,0.001828 segundos
558110,0.00182 segundos
558210,0.001818 segundos
558310,0.001835 segundos
558410,0.001841 segundos
558510,0.001822 segundos
558610,0.001825 segundos
558710,0.001813 segundos
558810,0.001814 segundos
558910,0.001813 segundos
559010,0.001851 segundos
559110,0.001909 segundos
559210,0.001814 segundos
559310,0.001848 segundos
559410,0.001847 segundos
559510,0.001844 segundos
559610,0.001859 segundos
559710,0.001858 segundos
559810,0.001856 segundos
559910,0.001853 segundos
560010,0.001839 segundos
560110,0.001821 segundos
560210,0.00182 segundos
560310,0.001818 segundos
560410,0.001865 segundos
560510,0.001827 segundos
560610,0.00182 segundos
560710,0.001828 segundos
560810,0.001822 segundos
560910,0.001827 segundos
561010,0.001852 segundos
561110,0.001845 segundos
561210,0.001846 segundos
561310,0.001861 segundos
561410,0.001842 segundos
561510,0.001828 segundos
561610,0.00183 segundos
561710,0.00183 segundos
561810,0.001929 segundos
561910,0.001831 segundos
562010,0.00183 segundos
562110,0.001848 segundos
562210,0.001827 segundos
562310,0.001832 segundos
562410,0.001838 segundos
562510,0.001847 segundos
562610,0.001856 segundos
562710,0.001865 segundos
562810,0.001861 segundos
562910,0.00187 segundos
563010,0.001831 segundos
563110,0.001857 segundos
563210,0.001826 segundos
563310,0.001849 segundos
563410,0.001849 segundos
563510,0.00183 segundos
563610,0.001864 segundos
563710,0.001832 segundos
563810,0.001831 segundos
563910,0.001843 segundos
564010,0.001832 segundos
564110,0.001831 segundos
564210,0.00184 segundos
564310,0.001843 segundos
564410,0.001841 segundos
564510,0.001848 segundos
564610,0.00184 segundos
564710,0.001928 segundos
564810,0.001859 segundos
564910,0.001842 segundos
565010,0.001844 segundos
565110,0.001842 segundos
565210,0.001862 segundos
565310,0.001844 segundos
565410,0.001838 segundos
565510,0.001853 segundos
565610,0.001839 segundos
565710,0.001834 segundos
565810,0.001852 segundos
565910,0.00178 segundos
566010,0.001773 segundos
566110,0.001777 segundos
566210,0.00185 segundos
566310,0.002077 segundos
566410,0.00218 segundos
566510,0.002306 segundos
566610,0.002305 segundos
566710,0.002363 segundos
566810,0.002317 segundos
566910,0.002469 segundos
567010,0.002501 segundos
567110,0.00244 segundos
567210,0.002451 segundos
567310,0.00244 segundos
567410,0.002442 segundos
567510,0.002707 segundos
567610,0.002959 segundos
567710,0.003396 segundos
567810,0.003603 segundos
567910,0.004327 segundos
568010,0.005901 segundos
568110,0.00596 segundos
568210,0.005898 segundos
568310,0.005921 segundos
568410,0.005879 segundos
568510,0.005852 segundos
568610,0.005866 segundos
568710,0.005897 segundos
568810,0.005966 segundos
568910,0.005877 segundos
569010,0.005823 segundos
569110,0.00585 segundos
569210,0.005851 segundos
569310,0.006509 segundos
569410,0.005856 segundos
569510,0.005868 segundos
569610,0.005202 segundos
569710,0.005243 segundos
569810,0.005217 segundos
569910,0.005296 segundos
570010,0.005176 segundos
570110,0.005208 segundos
570210,0.005199 segundos
570310,0.005215 segundos
570410,0.005191 segundos
570510,0.005534 segundos
570610,0.005262 segundos
570710,0.005218 segundos
570810,0.005267 segundos
570910,0.005201 segundos
571010,0.005201 segundos
571110,0.00522 segundos
571210,0.005214 segundos
571310,0.005248 segundos
571410,0.005227 segundos
571510,0.005337 segundos
571610,0.005219 segundos
571710,0.005255 segundos
571810,0.005371 segundos
571910,0.005238 segundos
572010,0.005381 segundos
572110,0.007543 segundos
572210,0.011887 segundos
572310,0.011925 segundos
572410,0.011957 segundos
572510,0.012003 segundos
572610,0.011902 segundos
572710,0.012103 segundos
572810,0.012014 segundos
572910,0.011964 segundos
573010,0.012095 segundos
573110,0.012057 segundos
573210,0.012118 segundos
573310,0.011932 segundos
573410,0.013009 segundos
573510,0.011962 segundos
573610,0.012181 segundos
573710,0.011973 segundos
573810,0.012102 segundos
573910,0.012025 segundos
574010,0.012024 segundos
574110,0.011509 segundos
574210,0.011562 segundos
574310,0.012097 segundos
574410,0.012008 segundos
574510,0.01208 segundos
574610,0.012116 segundos
574710,0.01199 segundos
574810,0.012057 segundos
574910,0.012396 segundos
575010,0.012 segundos
575110,0.01197 segundos
575210,0.012039 segundos
575310,0.012126 segundos
575410,0.012005 segundos
575510,0.01205 segundos
575610,0.012042 segundos
575710,0.012256 segundos
575810,0.01221 segundos
575910,0.012448 segundos
576010,0.013959 segundos
576110,0.013958 segundos
576210,0.013234 segundos
576310,0.014022 segundos
576410,0.012964 segundos
576510,0.012275 segundos
576610,0.012781 segundos
576710,0.013814 segundos
576810,0.012249 segundos
576910,0.012196 segundos
577010,0.013059 segundos
577110,0.01216 segundos
577210,0.011951 segundos
577310,0.012052 segundos
577410,0.012163 segundos
577510,0.012022 segundos
577610,0.01244 segundos
577710,0.012111 segundos
577810,0.012088 segundos
577910,0.01218 segundos
578010,0.012027 segundos
578110,0.012082 segundos
578210,0.012781 segundos
578310,0.012071 segundos
578410,0.012118 segundos
578510,0.012132 segundos
578610,0.012165 segundos
578710,0.013766 segundos
578810,0.012501 segundos
578910,0.012149 segundos
579010,0.012133 segundos
579110,0.012278 segundos
579210,0.01214 segundos
579310,0.012176 segundos
579410,0.012097 segundos
579510,0.012066 segundos
579610,0.012185 segundos
579710,0.01234 segundos
579810,0.01211 segundos
579910,0.012212 segundos
580010,0.012011 segundos
580110,0.012178 segundos
580210,0.012018 segundos
580310,0.012208 segundos
580410,0.012071 segundos
580510,0.012493 segundos
580610,0.012292 segundos
580710,0.012196 segundos
580810,0.012875 segundos
580910,0.012538 segundos
581010,0.012107 segundos
581110,0.012344 segundos
581210,0.012208 segundos
581310,0.012118 segundos
581410,0.012211 segundos
581510,0.012045 segundos
581610,0.012117 segundos
581710,0.012151 segundos
581810,0.01214 segundos
581910,0.012123 segundos
582010,0.012248 segundos
582110,0.012152 segundos
582210,0.012054 segundos
582310,0.012343 segundos
582410,0.012262 segundos
582510,0.012235 segundos
582610,0.012122 segundos
582710,0.012717 segundos
582810,0.012525 segundos
582910,0.012318 segundos
583010,0.012484 segundos
583110,0.012198 segundos
583210,0.012205 segundos
583310,0.012094 segundos
583410,0.009659 segundos
583510,0.009719 segundos
583610,0.010917 segundos
583710,0.009623 segundos
583810,0.009999 segundos
583910,0.009807 segundos
584010,0.009749 segundos
584110,0.009767 segundos
584210,0.009719 segundos
584310,0.00966 segundos
584410,0.009911 segundos
584510,0.009634 segundos
584610,0.009761 segundos
584710,0.009927 segundos
584810,0.009782 segundos
584910,0.010575 segundos
585010,0.009816 segundos
585110,0.010068 segundos
585210,0.010613 segundos
585310,0.009823 segundos
585410,0.009772 segundos
585510,0.009782 segundos
585610,0.009737 segundos
585710,0.009787 segundos
585810,0.009796 segundos
585910,0.009723 segundos
586010,0.009877 segundos
586110,0.009754 segundos
586210,0.00984 segundos
586310,0.009794 segundos
586410,0.009647 segundos
586510,0.009795 segundos
586610,0.00981 segundos
586710,0.009885 segundos
586810,0.009787 segundos
586910,0.010019 segundos
587010,0.008069 segundos
587110,0.008062 segundos
587210,0.008223 segundos
587310,0.008078 segundos
587410,0.008741 segundos
587510,0.008281 segundos
587610,0.008204 segundos
587710,0.008342 segundos
587810,0.008163 segundos
587910,0.008116 segundos
588010,0.008246 segundos
588110,0.008143 segundos
588210,0.008285 segundos
588310,0.008161 segundos
588410,0.008192 segundos
588510,0.008077 segundos
588610,0.008317 segundos
588710,0.008198 segundos
588810,0.008187 segundos
588910,0.008193 segundos
589010,0.008324 segundos
589110,0.008301 segundos
589210,0.008147 segundos
589310,0.008286 segundos
589410,0.008137 segundos
589510,0.008134 segundos
589610,0.008072 segundos
589710,0.008114 segundos
589810,0.008281 segundos
589910,0.008487 segundos
590010,0.008302 segundos
590110,0.008117 segundos
590210,0.009086 segundos
590310,0.008469 segundos
590410,0.008389 segundos
590510,0.008292 segundos
590610,0.008248 segundos
590710,0.008084 segundos
590810,0.008156 segundos
590910,0.008324 segundos
591010,0.008249 segundos
591110,0.008304 segundos
591210,0.007008 segundos
591310,0.006983 segundos
591410,0.00709 segundos
591510,0.007124 segundos
591610,0.007238 segundos
591710,0.006993 segundos
591810,0.007031 segundos
591910,0.006984 segundos
592010,0.007073 segundos
592110,0.006973 segundos
592210,0.007022 segundos
592310,0.007115 segundos
592410,0.007008 segundos
592510,0.006941 segundos
592610,0.006983 segundos
592710,0.007036 segundos
592810,0.007026 segundos
592910,0.007002 segundos
593010,0.006955 segundos
593110,0.007002 segundos
593210,0.006978 segundos
593310,0.007045 segundos
593410,0.007166 segundos
593510,0.007152 segundos
593610,0.007485 segundos
593710,0.007034 segundos
593810,0.007061 segundos
593910,0.007143 segundos
594010,0.007043 segundos
594110,0.007043 segundos
594210,0.006998 segundos
594310,0.007037 segundos
594410,0.00701 segundos
594510,0.00706 segundos
594610,0.007072 segundos
594710,0.007034 segundos
594810,0.007093 segundos
594910,0.007023 segundos
595010,0.007023 segundos
595110,0.007102 segundos
595210,0.007054 segundos
595310,0.006989 segundos
595410,0.006945 segundos
595510,0.007087 segundos
595610,0.007106 segundos
595710,0.00705 segundos
595810,0.007057 segundos
595910,0.007087 segundos
596010,0.00695 segundos
596110,0.006757 segundos
596210,0.006246 segundos
596310,0.006168 segundos
596410,0.00614 segundos
596510,0.006177 segundos
596610,0.006153 segundos
596710,0.006317 segundos
596810,0.007077 segundos
596910,0.006165 segundos
597010,0.006324 segundos
597110,0.006291 segundos
597210,0.006365 segundos
597310,0.006125 segundos
597410,0.006261 segundos
597510,0.006121 segundos
597610,0.006189 segundos
597710,0.00622 segundos
597810,0.006296 segundos
597910,0.006205 segundos
598010,0.006233 segundos
598110,0.006219 segundos
598210,0.006144 segundos
598310,0.006204 segundos
598410,0.006199 segundos
598510,0.006153 segundos
598610,0.006174 segundos
598710,0.006192 segundos
598810,0.006179 segundos
598910,0.006166 segundos
599010,0.006186 segundos
599110,0.006152 segundos
599210,0.006193 segundos
599310,0.006217 segundos
599410,0.006224 segundos
599510,0.006698 segundos
599610,0.006236 segundos
599710,0.006154 segundos
599810,0.006195 segundos
599910,0.006182 segundos
600010,0.006313 segundos
600110,0.006191 segundos
600210,0.006183 segundos
600310,0.00616 segundos
600410,0.006313 segundos
600510,0.006242 segundos
600610,0.006205 segundos
600710,0.006298 segundos
600810,0.006289 segundos
600910,0.006328 segundos
601010,0.006178 segundos
601110,0.006201 segundos
601210,0.006167 segundos
601310,0.006248 segundos
601410,0.006265 segundos
601510,0.006188 segundos
601610,0.006254 segundos
601710,0.006221 segundos
601810,0.005484 segundos
601910,0.005495 segundos
602010,0.005532 segundos
602110,0.00619 segundos
602210,0.005494 segundos
602310,0.00551 segundos
602410,0.00553 segundos
602510,0.0057 segundos
602610,0.005517 segundos
602710,0.005516 segundos
602810,0.005625 segundos
602910,0.005539 segundos
603010,0.005558 segundos
603110,0.00548 segundos
603210,0.00552 segundos
603310,0.005518 segundos
603410,0.005517 segundos
603510,0.005535 segundos
603610,0.005504 segundos
603710,0.005501 segundos
603810,0.00563 segundos
603910,0.00553 segundos
604010,0.005537 segundos
604110,0.005589 segundos
604210,0.005627 segundos
604310,0.005552 segundos
604410,0.005508 segundos
604510,0.00585 segundos
604610,0.005538 segundos
604710,0.00558 segundos
604810,0.005516 segundos
604910,0.006041 segundos
605010,0.005617 segundos
605110,0.005567 segundos
605210,0.005592 segundos
605310,0.005516 segundos
605410,0.005613 segundos
605510,0.005775 segundos
605610,0.00554 segundos
605710,0.005564 segundos
605810,0.005718 segundos
605910,0.005557 segundos
606010,0.00556 segundos
606110,0.005508 segundos
606210,0.005621 segundos
606310,0.005906 segundos
606410,0.005564 segundos
606510,0.005589 segundos
606610,0.005582 segundos
606710,0.005617 segundos
606810,0.005555 segundos
606910,0.005638 segundos
607010,0.005512 segundos
607110,0.005642 segundos
607210,0.005551 segundos
607310,0.005518 segundos
607410,0.005674 segundos
607510,0.005575 segundos
607610,0.005586 segundos
607710,0.00566 segundos
607810,0.005576 segundos
607910,0.005521 segundos
